ID,RA,DEC,zml,X,Y,Z,PROB_GAL_GAIA,PROB_GAL,sigma_68,pdf_means_0,pdf_means_1,pdf_means_2,pdf_stds_0,pdf_stds_1,pdf_stds_2,pdf_weights_0,pdf_weights_1,pdf_weights_2,dis
iDR5_3_SPLUS-s33s41_0031819,73.27347262086485,-42.61344647622565,0.0447551012039184,28.438186956207552,94.6302111873859,-90.90414956002468,1.0,1.0,0.0104999989271163,0.043030135333538,0.0499343797564506,0.0855439752340316,0.0083407778292894,0.011541960760951,0.0887633338570594,0.5056464076042175,0.4890328645706177,0.0049337791278958,134.2653036117552
iDR5_3_SPLUS-s33s41_0031888,73.35133562154348,-42.60657226592732,0.058673471212387,37.11763631120135,124.12346916216528,-119.15884983842216,1.0,1.0,0.0060000028461217,0.0585713870823383,0.0611351616680622,0.1102044582366943,0.0050083380192518,0.0098560415208339,0.0629651993513107,0.7324260473251343,0.2604435086250305,0.0069973822683095,176.020413637161
iDR5_3_SPLUS-s33s41_0031966,73.78214646984323,-42.6049166568553,0.0719999969005584,44.40280920921453,152.65790337330645,-146.21884644299482,1.0,1.0,0.0114999990910291,0.0699520260095596,0.0755262821912765,0.0642311871051788,0.0101573672145605,0.0118817146867513,0.0647223591804504,0.5101629495620728,0.484596848487854,0.0051315817981958,215.9999907016752
iDR5_3_SPLUS-s33s41_0034295,73.5410932856536,-42.57345270816717,0.0301632639020681,18.880283470723214,63.90704629151459,-61.21949635035875,0.9729999899864196,0.9950000047683716,0.0054999999701976,0.0296869091689586,0.0350165665149688,0.0592907853424549,0.0046333586797118,0.0074922638013958,0.0658194720745086,0.6775813102722168,0.3184075951576233,0.0041986824944615,90.4897917062043
iDR5_3_SPLUS-s33s41_0040302,73.61366861179135,-42.28466209529547,0.023918367922306,14.97601235090813,50.9289787822425,-48.27787371938112,1.0,0.9950000047683716,0.0094999996945261,0.0216864421963691,0.0301211774349212,0.0869906321167945,0.0079130679368972,0.0098510459065437,0.0921514183282852,0.5447795391082764,0.4490132629871368,0.0063197761774063,71.755103766918
iDR5_3_SPLUS-s33s41_0041353,73.50572109294761,-42.31211853995319,0.0535102039575576,33.704260327580016,113.8254113091744,-108.06422129586974,1.0,0.9980000257492064,0.0105000007897615,0.0526216849684715,0.0590493753552436,0.121571272611618,0.0081604225561022,0.0130718369036912,0.0975775718688964,0.5763555765151978,0.4188303053379059,0.0048921462148427,160.5306118726728
iDR5_3_SPLUS-s33s41_0044835,72.36118445288491,-42.25840758271226,0.0689183697104454,46.36849655442597,145.82917282438262,-139.03772880966258,1.0,0.9520000219345092,0.0114999990910291,0.0682452842593193,0.0803819596767425,0.1355970203876495,0.0069091720506548,0.0138332089409232,0.0921307504177093,0.5885245203971863,0.4079814553260803,0.0033666284289211,206.7551091313362
iDR5_3_SPLUS-s33s41_0048516,72.45466906731266,-42.36577525555127,0.0258367359638214,17.264338753309215,54.60480898562941,-52.23111879360724,1.0,0.9919999837875366,0.0039999997243285,0.0254151187837123,0.0265887752175331,-0.0112461224198341,0.0038525168783962,0.0034537024330347,0.0397797748446464,0.7010298371315002,0.2953689694404602,0.00364028243348,77.5102078914642
iDR5_3_SPLUS-s33s28_0000665,48.69549054650431,-43.45077930448252,0.0270816329866647,38.93103849366312,44.30723774242341,-55.87465017752633,0.9929999709129332,0.9980000257492064,0.0144999986514449,0.026124469935894,0.0347075760364532,0.1866481155157089,0.0110414158552885,0.0189078785479068,0.1394600570201873,0.5937426090240479,0.3945193886756897,0.0120587907731533,81.2448989599941
iDR5_3_SPLUS-s33s28_0002247,49.85158253403327,-43.39050573775378,0.0921632647514343,129.5484091947855,153.5800864349059,-189.9393931035213,1.0,0.9950000047683716,0.0315000005066394,0.1058155596256256,0.0755463391542434,0.1503736227750778,0.0285960361361503,0.0257293600589036,0.1182766705751419,0.598899781703949,0.3935422003269195,0.0072781592607498,276.4897942543029
iDR5_3_SPLUS-s33s28_0002617,49.51321629206066,-43.38283261539729,0.0750816315412521,106.28826628894195,124.505713917954,-154.71391083266764,0.996999979019165,1.0,0.0169999971985816,0.0820658355951309,0.0708261132240295,0.1274329721927642,0.017840314656496,0.0148263406008481,0.1039157211780548,0.5211426019668579,0.4712007641792297,0.0074571170844137,225.2448946237563
iDR5_3_SPLUS-s33s28_0002764,49.38558835917326,-43.38171357407874,0.058326531201601,82.78591398378805,96.53882913000751,-120.18571085689877,1.0,1.0,0.0120000001043081,0.0574833862483501,0.0659828633069992,0.1287010461091995,0.0089509151875972,0.0153874680399894,0.1034102886915206,0.606236457824707,0.3880811035633087,0.0058304816484451,174.979593604803
iDR5_3_SPLUS-s33s28_0003707,49.52544441795599,-43.352872793866034,0.0895918309688568,126.8603616691262,148.66803832113754,-184.51159477413103,0.996999979019165,1.0,0.0295000039041042,0.0865926295518875,0.1230982840061187,0.1912543326616287,0.0208715014159679,0.0299982614815235,0.1033311858773231,0.6658204197883606,0.3229930400848388,0.0110883470624685,268.7754929065704
iDR5_3_SPLUS-s33s28_0004955,49.40752471701483,-43.31906279420996,0.0763265267014503,108.39771425635357,126.5034029475987,-157.09383403380372,1.0,0.9980000257492064,0.0115000009536743,0.0748212933540344,0.0820061117410659,0.1071248725056648,0.0099290963262319,0.0129910800606012,0.0813084840774536,0.6037368774414062,0.3867231011390686,0.0098437722772359,228.97958010435093
iDR5_3_SPLUS-s33s28_0005092,50.19790485081268,-43.3025222867192,0.0618367381393909,86.42095739233768,103.71794240520695,-127.23225298680494,1.0,1.0,0.0255000013858079,0.0570294670760631,0.0879062488675117,0.1147545799612999,0.0171009451150894,0.0227483045309782,0.1070292294025421,0.5503795146942139,0.4429515600204468,0.0068690543994307,185.5102144181727
iDR5_3_SPLUS-s33s28_0006214,49.71397915766696,-43.27713441449531,0.0715918317437172,101.1071710619626,119.28046853327888,-147.23458540069623,1.0,1.0,0.0254999995231628,0.0681944638490676,0.0849058330059051,0.1725144684314727,0.0201964005827903,0.0288965292274951,0.1307000368833542,0.5456857085227966,0.4418184459209442,0.0117892548441886,214.7754952311516
iDR5_3_SPLUS-s33s28_0006880,50.18106410734831,-43.256968440091455,0.0691632702946662,96.76678920896669,116.06508727194694,-142.18686874469194,0.996999979019165,0.975000023841858,0.0089999958872795,0.0693692117929458,0.0674664303660392,0.1132785081863403,0.0077177807688713,0.0120194209739565,0.0828066617250442,0.6946958899497986,0.295372724533081,0.0100819775834679,207.4898108839986
iDR5_3_SPLUS-s33s28_0007103,49.661696549169086,-43.264452340139584,0.0205102059990167,29.003211923146537,34.15310168390728,-42.17103620506194,0.9900000095367432,0.9879999756813048,0.0044999998062849,0.018061276525259,0.0214965268969535,0.0165392160415649,0.0046627605333924,0.003349594771862,0.0398843586444854,0.5399253964424133,0.4563643932342529,0.0036263142246752,61.53061799705009
iDR5_3_SPLUS-s33s28_0007821,50.186072531079326,-43.23102347669568,0.0920000001788139,128.7591380507144,154.4651528157787,-189.0439134967086,1.0,1.0,0.0130000002682209,0.0881782919168472,0.0984683111310005,0.1154602169990539,0.0109767857939004,0.0126034598797559,0.0687620639801025,0.5045785307884216,0.4827662706375122,0.0119177922606468,276.00000053644175
iDR5_3_SPLUS-s33s28_0011424,49.383014416984736,-43.15949278044837,0.0666734725236892,94.98429410249076,110.7536115671888,-136.82027935938456,0.996999979019165,1.0,0.021000001579523,0.0651403367519378,0.0806347280740737,0.1670859158039093,0.0150938015431165,0.0270750150084495,0.1220576539635658,0.5776636600494385,0.4135758876800537,0.00870440620929,200.0204175710676
iDR5_3_SPLUS-s33s28_0014312,49.499435246692265,-43.05209351168725,0.084408164024353,120.17497766517477,140.70401207371606,-172.8669983403224,1.0,1.0,0.0095000006258487,0.084434300661087,0.0842170789837837,0.0858710333704948,0.0081740971654653,0.0119307413697242,0.078959435224533,0.6701673865318298,0.3210450708866119,0.0084708854556083,253.224492073059
iDR5_3_SPLUS-s33s28_0015014,48.58787428991814,-43.02264609664239,0.0405918322503566,58.88948894961718,66.76852257061903,-83.08588384292159,0.9670000076293944,0.9980000257492064,0.0054999999701976,0.0408563874661922,0.0394903384149074,0.0236604399979114,0.0047986027784645,0.0060050711035728,0.0568028762936592,0.6991882920265198,0.2973970174789428,0.0034019239246845,121.77549675106978
iDR5_3_SPLUS-s33s28_0015304,49.46297706704969,-43.01182854416184,0.1378367394208908,196.51823716321564,229.7924539307145,-282.07571888839635,1.0,1.0,0.0139999985694885,0.1385370790958404,0.1355555653572082,0.1080369800329208,0.011535421013832,0.0164661221206188,0.0932782739400863,0.5163959264755249,0.4760115146636963,0.0074796350672841,413.5102182626724
iDR5_3_SPLUS-s33s28_0015492,50.26317608006136,-42.99925774960902,0.0559183694422245,78.43094971690108,94.34709075438444,-114.40711936930693,0.996999979019165,0.9549999833106996,0.0075000002980232,0.0560204647481441,0.0525983795523643,0.1272228360176086,0.0067157712765038,0.0125549966469407,0.0894943252205848,0.7788207530975342,0.2131226062774658,0.008147002197802,167.7551083266735
iDR5_3_SPLUS-s33s28_0016024,49.38264529251176,-42.97956323609504,0.1413265317678451,201.92988199888887,235.45126443338611,-289.0427685765276,1.0,0.9980000257492064,0.0139999911189079,0.1460180282592773,0.1364732384681701,0.0702228099107742,0.0133959576487541,0.0123919704928994,0.07382582873106,0.5637738704681396,0.4315457344055176,0.0044744089245796,423.9795953035353
iDR5_3_SPLUS-s33s28_0020481,49.183300676393465,-42.83256546746183,0.0387551039457321,55.731030417574416,64.52698887363167,-79.04392887564553,1.0,0.9980000257492064,0.0099999997764825,0.0377889610826969,0.0488539114594459,0.0935259759426117,0.0075520295649766,0.0118204783648252,0.0843488574028015,0.6575070023536682,0.3371549248695373,0.0055133067071437,116.26531183719632
iDR5_3_SPLUS-s33s28_0022267,49.90556448524247,-42.77484404162517,0.0836734697222709,118.66997771175232,140.95291041867807,-170.4727522294116,1.0,0.9980000257492064,0.016499999910593,0.1079499572515487,0.0829295367002487,0.1381548792123794,0.0105238333344459,0.0071794521063566,0.0674374401569366,0.576297402381897,0.4202384948730469,0.0037063807249069,251.02040916681267
iDR5_3_SPLUS-s33s28_0022268,48.89304079109053,-42.77085758282781,0.0605102032423019,87.61214576690068,100.4070667894464,-123.27163145136495,1.0,1.0,0.0085000004619359,0.0596516169607639,0.0640482008457183,0.0948126912117004,0.0070979469455778,0.0099377604201436,0.0760186910629272,0.5723224878311157,0.4232182204723358,0.0046038827858865,181.5306097269057
iDR5_3_SPLUS-s33s28_0023520,50.10270846462434,-42.74101893182837,0.0630000010132789,89.0327065473695,106.4921516961431,-128.27158664737064,1.0,1.0,0.0134999975562095,0.0624099113047122,0.0809582471847534,0.1500360518693924,0.0087034180760383,0.0169508717954158,0.0877717360854148,0.6880015730857849,0.2981014847755432,0.0137863969430327,189.0000030398367
iDR5_3_SPLUS-s33s28_0024800,48.50548097500389,-42.70477512938475,0.0640816316008567,93.60000989642948,105.81596099319056,-130.3845087582383,0.9700000286102296,0.9980000257492064,0.0119999982416629,0.0629750564694404,0.0755007416009903,0.1154337674379348,0.0083438204601407,0.0142479417845606,0.0887800455093383,0.5932576656341553,0.402489960193634,0.0041827671229839,192.2448948025701
iDR5_3_SPLUS-s33s28_0025588,49.814411071286834,-42.684795822290674,0.0690816417336463,98.3027298712874,116.3849372659111,-140.5047283866468,1.0,1.0,0.0104999989271163,0.0680400803685188,0.0738157555460929,0.1007918566465377,0.0090504297986626,0.0123871583491563,0.0807278454303741,0.6228544116020203,0.3673652708530426,0.0094815017655491,207.2449252009389
iDR5_3_SPLUS-s33s28_0029266,50.01962778950979,-42.572118660568336,0.1070000007748603,151.88836413634272,181.13948770097625,-217.1621797822876,1.0,1.0,0.02700000628829,0.1150548309087753,0.1010804325342178,0.1480190157890319,0.0286826901137828,0.0220425724983215,0.1183204799890518,0.6160016059875488,0.3770069479942322,0.0071570188738405,321.0000023245809
iDR5_3_SPLUS-s33s28_0032406,49.234430220176094,-42.24564895399039,0.1250816434621811,181.3822570558167,210.38883077034964,-252.28114177089125,1.0,0.9950000047683716,0.0204999968409538,0.1305639445781707,0.1119221746921539,0.118588663637638,0.0183127839118242,0.0185864381492137,0.0870308130979538,0.649146556854248,0.3452239632606506,0.0056491633877158,375.2449303865433
iDR5_3_SPLUS-s33s28_0034434,48.503323331972325,-42.215196728707255,0.0884081646800041,130.1514228500119,147.12661751207708,-178.2088600164226,1.0,0.9980000257492064,0.0170000046491622,0.1001801788806915,0.0797797590494155,0.1194483935832977,0.0135700274258852,0.0112932324409484,0.0734095945954322,0.5776853561401367,0.4171457588672638,0.0051341746002435,265.2244940400123
iDR5_3_SPLUS-s33s28_0035085,50.11202075282584,-42.2711258269816,0.0595918372273445,84.83514435743676,101.50496244641376,-120.25150501252736,1.0,0.9950000047683716,0.0085000023245811,0.0594569183886051,0.0687400996685028,0.1464503109455108,0.0070623909123241,0.0161985717713832,0.0828051567077636,0.8443994522094727,0.1428339779376983,0.0126752471551299,178.7755116820335
iDR5_3_SPLUS-s33s28_0036378,49.51581425020876,-42.36254104044055,0.1570816189050674,226.06534065595912,264.8364889113105,-317.5339523196943,1.0,1.0,0.0269999951124191,0.1625630259513855,0.1489523947238922,0.1614144146442413,0.0269481465220451,0.0238483138382434,0.1121173352003097,0.6708179116249084,0.3227624893188476,0.0067005790770053,471.24485671520216
iDR5_3_SPLUS-s33s28_0036495,49.1388057527983,-42.36637740194186,0.060836736112833,88.2213273832172,101.98497755406126,-122.9879583365914,1.0,0.9950000047683716,0.0154999997466802,0.0716105550527572,0.0559899322688579,0.1097454205155372,0.0145469959825277,0.0114786941558122,0.0942197144031524,0.5200393199920654,0.4756205677986145,0.0042809699662029,182.51020833849896
iDR5_3_SPLUS-s33s28_0037546,49.92423353894808,-42.44856343034758,0.0378367379307746,53.922965491749046,64.09057823302741,-76.61122769875763,1.0,1.0,0.0104999989271163,0.0369861833751201,0.0402187369763851,0.0967285633087158,0.0088275708258152,0.0119354650378227,0.092253103852272,0.5182159543037415,0.4761219620704651,0.0058238906785845,113.5102137923238
iDR5_3_SPLUS-s33s28_0037831,49.37814418560602,-42.4543418040921,0.0954897925257682,137.60984624847652,160.42827141065666,-193.36753666835503,1.0,0.9950000047683716,0.0305000022053718,0.1037865355610847,0.084483578801155,0.1272911727428436,0.0299945976585149,0.0272662043571472,0.1165036410093307,0.6227040886878967,0.368180513381958,0.0093310344964265,286.4693775773046
iDR5_3_SPLUS-s33s28_0039429,49.00564364378958,-42.12462159933028,0.0588367357850074,85.87852696890113,98.81159982144004,-118.39341048762913,1.0,0.9980000257492064,0.0174999982118606,0.0574918501079082,0.0723706036806106,0.199634775519371,0.0121032055467367,0.0220247134566307,0.130460113286972,0.5747619867324829,0.4164896607398987,0.0089454855769872,176.5102073550222
iDR5_3_SPLUS-s33s28_0042467,48.75322626011761,-42.40547030280378,0.0349183678627014,50.9972700119336,58.15784720618812,-70.64400177952872,1.0,1.0,0.0160000007599592,0.0337303355336189,0.05306963250041,0.1093423813581466,0.0096504986286163,0.0170332994312047,0.103168174624443,0.6072571277618408,0.3865686953067779,0.0065393038094043,104.7551035881042
iDR5_3_SPLUS-s33s28_0043013,49.747786780081306,-42.40404824804219,0.0638367384672164,91.37425186121462,107.92717131179828,-129.14578735918226,1.0,0.9980000257492064,0.0094999969005584,0.0626986026763916,0.0682464092969894,0.1335107684135437,0.0079724863171577,0.0109762456268072,0.0795585662126541,0.567697286605835,0.4249506592750549,0.0071020713075995,191.5102154016492
iDR5_3_SPLUS-s33s28_0043892,48.53063058921022,-42.08628668370761,0.1050816401839256,154.9293735001566,175.30455676819642,-211.2925969759737,1.0,1.0,0.0100000016391277,0.1051578223705291,0.1048794388771057,0.0866709873080253,0.0098149999976158,0.0111442450433969,0.0760226845741272,0.7377923727035522,0.2485831081867218,0.013401293195784,315.24492055177683
iDR5_3_SPLUS-s26s38_0000413,58.96921499117287,-34.24764862950867,0.0900816321372985,115.15614139414126,191.41895991584977,-152.0859918619167,1.0,1.0,0.0175000019371509,0.098083347082138,0.0876188054680824,0.102652907371521,0.0202287323772907,0.0133961625397205,0.1004431694746017,0.5298106074333191,0.4660087823867798,0.004105748143047,270.2448964118955
iDR5_3_SPLUS-s26s38_0003013,59.63348325640239,-34.159139547849364,0.0973265320062637,122.13981617261004,208.46129705001724,-163.94461695597684,0.953000009059906,0.9049999713897704,0.0075000040233135,0.100120261311531,0.0949880331754684,0.0607502087950706,0.0075511801987886,0.0068539632484316,0.0618355497717857,0.5287283658981323,0.467969000339508,0.0032348167151212,291.97959601879114
iDR5_3_SPLUS-s26s38_0003148,59.62731709513039,-34.15598433888627,0.1378367394208908,173.01628918388292,295.2215237908801,-232.1644162555339,1.0,1.0,0.0300000011920928,0.1400191485881805,0.095938891172409,0.1855068802833557,0.0192541517317295,0.0213048905134201,0.0893454551696777,0.6675394773483276,0.3279771208763122,0.0044526010751724,413.5102182626724
iDR5_3_SPLUS-s26s38_0004391,59.43444118832587,-34.123157968081415,0.104326531291008,131.7560281252282,223.09323440233285,-175.5733009244084,1.0,1.0,0.0230000056326389,0.1161554604768753,0.0928801521658897,0.1295951604843139,0.0199040845036506,0.0181825328618288,0.0745221078395843,0.5496575832366943,0.440945029258728,0.0101347919553518,312.979593873024
iDR5_3_SPLUS-s26s38_0004794,59.65889426541453,-34.10295234072272,0.0789999961853027,99.1317708099261,169.36463893348838,-132.88154751701973,1.0,1.0,0.0155000016093254,0.0852472335100174,0.0775861218571662,0.1538152992725372,0.0188759043812751,0.0115597285330295,0.1167402938008308,0.507063627243042,0.4887437224388122,0.0044892858713865,236.9999885559081
iDR5_3_SPLUS-s26s38_0005811,59.45129180976824,-34.086282330409205,0.0240816324949264,30.41127211586252,51.5278761035381,-40.488982762470656,0.9470000267028807,0.9079999923706056,0.0075000002980232,0.0272197350859642,0.0217507481575012,0.0483965873718261,0.007020391523838,0.0064131473191082,0.0666982978582382,0.5056042075157166,0.4894432425498962,0.0047712670639157,72.2448974847792
iDR5_3_SPLUS-s26s38_0009242,59.826253263918765,-33.963590187565515,0.1198367327451706,149.86995231134014,257.7739706543637,-200.84611044931103,1.0,1.0,0.0185000039637088,0.1223977953195571,0.1116655766963958,0.1054540127515792,0.0176117829978466,0.0184067003428936,0.0879546105861663,0.7193876504898071,0.2759394943714142,0.0048185992054641,359.5101982355118
iDR5_3_SPLUS-s26s38_0009558,59.12298128297536,-33.95634655449055,0.078408159315586,100.12992114644663,167.4572967109763,-131.38724327263765,0.9829999804496764,0.9079999923706056,0.0154999978840351,0.0753247290849685,0.083751305937767,0.0725051015615463,0.0135586503893136,0.0158986300230026,0.0869177132844924,0.5059847235679626,0.4865209460258484,0.0072628837078809,235.224477946758
iDR5_3_SPLUS-s26s38_0010544,60.482627642253966,-33.921903718551,0.0551632642745971,67.65744703745,119.4995773785601,-92.35362686750062,1.0,0.9919999837875366,0.0134999994188547,0.0534028895199298,0.0645394772291183,0.0975343734025955,0.0105924811214208,0.0153736481443047,0.095297485589981,0.5897834897041321,0.4046614170074463,0.0057872626930475,165.48979282379128
iDR5_3_SPLUS-s26s38_0010783,59.41402504585354,-33.94618438620266,0.035510204732418,44.96730075519963,76.07804949736074,-59.48818377386158,1.0,1.0,0.0054999999701976,0.035253170877695,0.0383525788784027,0.0828669443726539,0.0046865157783031,0.0075586605817079,0.0622758567333221,0.6969313621520996,0.2977702021598816,0.0054776882752776,106.530614197254
iDR5_3_SPLUS-s26s38_0011259,59.53199000115775,-33.90680598700896,0.0346734710037708,43.77492251532408,74.41004253604585,-58.02713202981196,0.9629999995231628,0.9520000219345092,0.0075000002980232,0.0337914265692234,0.0440663434565067,0.0444175638258457,0.0045189275406301,0.0053774169646203,0.0523070022463798,0.5811491012573242,0.4156003594398498,0.0032873712480068,104.0204130113124
iDR5_3_SPLUS-s26s38_0011839,60.34641754718275,-33.883555320655816,0.1110816374421119,136.8742628594133,240.41848762427009,-185.78632502565435,1.0,1.0,0.0155000016093254,0.1161509677767753,0.1039138287305831,0.1240556240081787,0.0147377979010343,0.0139304399490356,0.0760233551263809,0.6038846969604492,0.3852167725563049,0.0109288897365331,333.2449123263357
iDR5_3_SPLUS-s26s38_0012684,59.41274944506084,-33.878318004873215,0.0350000001490116,44.35819659716236,75.04372078251895,-58.53025251645626,0.996999979019165,0.9079999923706056,0.0075000002980232,0.0336876772344112,0.0432444252073764,0.0501985438168048,0.0049559473991394,0.0062433052808046,0.0595021620392799,0.5712302327156067,0.4253555536270141,0.0035136211663484,105.0000004470348
iDR5_3_SPLUS-s26s38_0013769,59.80822396098591,-33.82837548611204,0.0792448967695236,99.3160612666022,170.6984311084013,-132.34858732805188,1.0,1.0,0.0154999978840351,0.0901076644659042,0.0728189349174499,0.0874504745006561,0.013373615220189,0.0113024320453405,0.0868709087371826,0.5345356464385986,0.4621189534664154,0.0033636873122304,237.73469030857083
iDR5_3_SPLUS-s26s38_0014488,60.06787583833884,-33.80809330494683,0.0660816356539726,82.19237558290726,142.7516505438636,-110.30604153617516,1.0,0.9950000047683716,0.0079999957233667,0.0658410936594009,0.0793786197900772,0.1126116514205932,0.0049706622958183,0.0106771290302276,0.0681560337543487,0.7321211695671082,0.2638975977897644,0.0041041611693799,198.2449069619178
iDR5_3_SPLUS-s26s38_0018951,59.43060581017672,-33.68260294987508,0.1300000101327896,165.0488653148597,279.42293928008013,-216.29081527676243,0.996999979019165,0.9950000047683716,0.0175000019371509,0.1322363913059234,0.1126888021826744,0.094065636396408,0.0139104826375842,0.018701946362853,0.0692822784185409,0.6705083847045898,0.3232625126838684,0.006281804293394,390.0000303983688
iDR5_3_SPLUS-s26s38_0020986,59.5496167506177,-33.629629274972544,0.0440816320478916,55.80374290711219,94.92383182616898,-73.24015964650444,1.0,1.0,0.0104999989271163,0.043236143887043,0.0497781634330749,0.1082794070243835,0.0079280827194452,0.0132026961073279,0.0911473408341407,0.5586928129196167,0.4356493353843689,0.0057586915791034,132.24489614367482
iDR5_3_SPLUS-s26s38_0030851,59.49609801723469,-33.356230569114985,0.0632448941469192,80.44364194267378,136.5449390567268,-104.32425321989504,1.0,1.0,0.0065000001341104,0.0632690489292144,0.0634111911058425,0.1072007939219474,0.0059902989305555,0.0085615366697311,0.06379996240139,0.7218555212020874,0.2722543478012085,0.0059174457564949,189.7346824407576
iDR5_3_SPLUS-s26s38_0031179,59.16436449374197,-33.34245609801479,0.0692449063062667,88.9534575799161,149.01001960605586,-114.17972624706104,1.0,1.0,0.0134999994188547,0.0809513553977012,0.0670041292905807,0.1617436408996582,0.0130796916782855,0.0084389001131057,0.0878558605909347,0.5069310665130615,0.4901971220970154,0.0027740793302655,207.7347189188001
iDR5_3_SPLUS-s26s38_0034352,59.16906545738047,-33.263114398783635,0.098326526582241,126.40990111675994,211.7945082413192,-161.79176631096553,1.0,1.0,0.0230000019073486,0.1073372587561607,0.0937020927667617,0.1398578137159347,0.024585198611021,0.0195205118507146,0.1058112829923629,0.5053708553314209,0.4792562425136566,0.0151829477399587,294.979579746723
iDR5_3_SPLUS-s26s38_0035547,60.165845023192446,-33.15562596898191,0.0865918323397636,108.1948575323902,188.65800404519248,-142.07511803566976,1.0,1.0,0.021500002592802,0.0978487133979797,0.0830286592245101,0.2033897936344146,0.0238625537604093,0.0155501822009682,0.1233748495578765,0.5529171228408813,0.440355509519577,0.0066569801419973,259.7754970192908
iDR5_3_SPLUS-s26s38_0039971,59.57943025400722,-33.09920849380352,0.0739183574914932,94.06343426003322,160.19544604413133,-121.09831365502954,1.0,1.0,0.0064999982714653,0.0736669600009918,0.0770049393177032,0.0759874135255813,0.0052912221290171,0.0085664233192801,0.0642857998609542,0.7075855731964111,0.2861791253089905,0.0064699198119342,221.7550724744796
iDR5_3_SPLUS-s26s38_0040544,59.64446992166963,-33.11187011233438,0.0806734710931778,102.44623492698813,174.92630500977384,-132.2098226642335,1.0,0.9879999756813048,0.0120000019669532,0.0782948210835456,0.0909954160451889,0.1007326617836952,0.0081548132002353,0.0117078907787799,0.0843737423419952,0.5039652585983276,0.4930413365364074,0.0029384861700236,242.0204132795334
iDR5_3_SPLUS-s26s38_0042912,59.971412551171,-33.18907819016259,0.081081636250019,101.86996949161812,176.240828365418,-133.15316506066097,1.0,1.0,0.0154999978840351,0.079195961356163,0.0899430215358734,0.1509702503681183,0.0113277761265635,0.0178458355367183,0.1131776347756385,0.5213090181350708,0.4741727709770202,0.0045488076284527,243.244908750057
iDR5_3_SPLUS-s26s38_0044160,59.82592220708548,-33.16798983952169,0.0659999996423721,83.30564826681868,143.28250495165562,-108.32493857262016,1.0,1.0,0.0084999967366456,0.0655973702669143,0.0777569711208343,0.1054635047912597,0.00523083191365,0.0099554313346743,0.0713080465793609,0.6806975603103638,0.3158690333366394,0.0034372704103589,197.9999989271163
iDR5_3_SPLUS-s25s38_0007296,58.706545197962726,-32.72501534388092,0.0456734709441661,59.87466409658053,98.50186908363176,-74.07428649093413,1.0,1.0,0.0184999983757734,0.0443289391696453,0.0661084353923797,0.1896561086177826,0.0113925971090793,0.0208259541541337,0.1305180341005325,0.6046673059463501,0.3840783834457397,0.0112834926694631,137.0204128324983
iDR5_3_SPLUS-s25s38_0008238,59.45546432353535,-32.6938364793319,0.0825918316841125,105.97159723952512,179.58472408796757,-133.83588233797147,1.0,1.0,0.0135000012814998,0.0815484523773193,0.091955654323101,0.1386978924274444,0.0100747626274824,0.0172051265835762,0.0965577885508537,0.6043621301651001,0.3879141211509704,0.0075282379984855,247.77549505233748
iDR5_3_SPLUS-s25s38_0008372,58.80823154552643,-32.69171181266496,0.0747550949454307,97.74879782553806,161.45479351428244,-121.12984833485814,1.0,0.9950000047683716,0.015999998897314,0.0717278122901916,0.0801675617694854,0.1188516393303871,0.0145606566220521,0.0168488807976245,0.1014003381133079,0.5199294090270996,0.4704263210296631,0.009910125285387,224.2652848362921
iDR5_3_SPLUS-s25s38_0009089,59.6397837229123,-32.66479666581257,0.1536734700202942,196.1625620786522,334.8835348336038,-248.8234028960976,1.0,1.0,0.0154999941587448,0.1547549366950988,0.149842619895935,0.0531542785465717,0.0132449828088283,0.0181353129446506,0.0808016210794448,0.5788803100585938,0.4142199754714966,0.0070846397429704,461.02041006088257
iDR5_3_SPLUS-s25s38_0015268,58.56933221496589,-32.48399499639793,0.0729999989271164,96.33340546410612,157.6296666990782,-117.61701304767352,0.9929999709129332,0.9980000257492064,0.0185000002384185,0.0711440220475196,0.0948395356535911,0.1375109851360321,0.011906617321074,0.0183896534144878,0.0907977893948555,0.6103876829147339,0.3811020851135254,0.0083408718928694,218.9999967813492
iDR5_3_SPLUS-s25s38_0015289,59.62181148240953,-32.48572518786299,0.0190816335380077,24.41925936187121,41.65794594083471,-30.74563316176042,1.0,0.9919999837875366,0.0104999998584389,0.0190663449466228,0.0603962764143943,0.1126246601343154,0.0062404861673712,0.0212928391993045,0.0896804481744766,0.8237234354019165,0.1642892062664032,0.0115774720907211,57.24490061402311
iDR5_3_SPLUS-s25s38_0021826,58.62570597594404,-32.30804323941884,0.0506734699010849,66.8930486495814,109.699047964565,-81.25050082539934,1.0,1.0,0.0229999981820583,0.0499392561614513,0.0791364759206771,0.2361220270395279,0.0117250028997659,0.0285901203751564,0.1640727519989013,0.6206403970718384,0.3662684261798858,0.0129581168293952,152.0204097032547
iDR5_3_SPLUS-s25s38_0022290,59.633037758198185,-32.280194708809184,0.1324081569910049,169.77529768990732,289.7576644451331,-212.141755742231,1.0,1.0,0.0249999947845935,0.1273568570613861,0.1373073309659958,0.0841198563575744,0.0260151475667953,0.0223128329962492,0.1093732714653015,0.6014660596847534,0.3907541632652282,0.0075298799201846,397.22447097301466
